,Income,Kidhome,Teenhome,Recency,MntGoldProds,MntWines,MntFruits,MntFishProducts,MntSweetProducts,MntMeatProducts,NumDealsPurchases,NumWebPurchases,AcceptedCmp3,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp2,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,Complain,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Outcome
1086,27255.0,1,0,3,2,22,1,0,1,11,1,1,0,0,3,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1087,14188.0,0,0,40,27,2,7,16,12,11,1,2,0,0,4,6,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,0
1088,56628.0,0,1,30,171,479,5,7,17,82,2,7,1,6,5,5,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1089,69209.0,0,0,4,128,496,32,229,48,849,2,5,0,3,6,4,0,0,0,1,0,False,False,True,False,False,False,False,True,False,False,False,0
1090,102160.0,0,0,54,58,763,29,76,176,138,0,7,0,9,10,4,0,1,1,1,0,False,False,False,False,True,False,False,False,False,True,False,1
1091,75127.0,0,0,92,227,203,35,46,17,305,1,2,0,11,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1092,81657.0,0,0,69,50,364,40,158,60,425,1,3,0,4,8,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1093,29478.0,1,0,59,1,8,0,3,1,7,1,1,0,0,3,6,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1094,51948.0,0,1,51,41,82,33,71,30,54,2,5,0,2,4,5,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1095,72906.0,0,0,79,54,400,32,71,75,519,1,3,0,4,9,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1096,38872.0,1,0,93,22,23,3,3,19,21,2,3,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1097,58710.0,0,1,77,174,440,81,0,122,368,6,11,0,5,9,6,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1098,36930.0,0,1,50,39,223,2,0,2,31,5,5,0,2,4,8,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1099,83844.0,0,0,57,191,901,31,75,31,345,1,4,0,4,11,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1100,38360.0,1,0,26,10,36,2,20,21,42,2,2,0,1,4,3,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1101,81702.0,0,0,98,187,563,50,28,31,774,1,7,0,7,12,3,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1102,92163.0,0,0,25,20,817,183,106,163,797,0,5,0,11,5,2,0,0,1,1,0,False,False,False,True,False,False,False,True,False,False,False,1
1103,40233.0,0,1,84,2,80,4,0,17,46,5,2,0,1,5,6,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1104,71969.0,0,1,59,10,1000,0,0,0,76,3,3,0,4,9,8,0,1,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1105,54233.0,0,1,46,142,652,8,21,0,158,4,11,0,6,5,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1106,83443.0,0,0,89,84,518,42,55,56,742,1,6,0,10,5,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1107,72635.0,0,0,54,107,390,22,104,35,323,1,6,0,8,6,3,0,0,0,1,0,True,False,False,False,False,False,False,True,False,False,False,0
1108,37334.0,1,1,44,15,26,1,2,2,16,4,3,0,0,4,4,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1109,71866.0,0,1,85,33,184,178,103,39,178,1,6,0,3,10,3,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1110,22304.0,0,0,91,2,3,2,0,4,7,1,1,0,0,2,8,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1111,26868.0,1,0,52,2,0,0,8,3,1,1,1,0,0,2,7,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,0
1112,83532.0,0,0,36,224,755,144,104,64,562,1,4,0,6,4,1,0,0,1,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1113,33178.0,1,0,9,16,12,6,11,2,2,1,1,0,0,3,4,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1114,67786.0,0,0,0,102,431,82,80,20,441,1,3,0,6,6,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,1
1115,63810.0,0,1,45,101,977,12,16,12,253,4,4,0,3,12,8,0,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1116,53537.0,1,1,17,6,81,0,0,0,6,2,2,0,1,3,5,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1117,53154.0,0,1,50,7,129,0,0,1,21,1,3,0,1,4,4,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1118,61923.0,0,2,94,6,92,4,3,3,18,1,2,0,1,4,3,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1119,31454.0,1,1,40,9,28,0,0,0,11,3,2,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1120,58597.0,1,1,20,21,490,0,10,28,184,12,7,0,4,9,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1121,50150.0,0,0,32,11,135,46,65,61,92,2,5,0,2,7,5,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1122,76542.0,0,0,91,14,794,73,0,29,573,1,4,0,8,10,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1123,64961.0,0,1,97,38,382,114,75,124,276,2,6,0,4,4,3,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1124,65814.0,0,1,90,35,561,14,10,14,113,3,8,0,2,10,5,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1125,44989.0,0,1,26,106,98,0,49,10,106,5,5,0,1,5,6,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1126,46344.0,0,1,28,91,233,20,8,20,57,4,7,0,1,5,7,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0
1127,34596.0,1,0,48,7,14,0,0,0,2,1,1,0,0,2,8,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,1
1128,78331.0,0,1,97,61,756,138,160,169,354,2,10,0,6,7,4,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1129,67267.0,0,1,0,30,134,11,15,2,59,1,3,0,2,5,2,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1130,78901.0,0,1,99,34,321,11,33,26,309,3,9,0,3,5,4,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1131,37760.0,0,0,20,28,84,5,150,12,38,2,4,0,1,6,7,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1132,58308.0,0,1,77,130,691,0,10,0,69,4,2,0,6,3,8,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,0
1133,162397.0,1,1,31,2,85,1,2,1,16,0,0,0,0,1,1,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1134,69627.0,0,1,35,53,231,161,171,30,215,2,8,0,2,11,5,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1135,52190.0,1,1,39,18,42,0,0,0,17,3,2,1,1,3,5,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1136,55842.0,0,1,19,24,451,0,0,4,39,1,7,0,1,8,5,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1137,33562.0,1,2,33,3,21,12,0,3,12,3,2,0,0,4,4,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1138,53253.0,1,1,61,125,216,9,20,9,57,7,4,0,3,5,5,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0
1139,33181.0,1,0,90,4,9,0,0,0,3,1,1,1,0,2,6,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1140,31907.0,0,0,75,74,33,87,175,16,64,1,6,0,1,6,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1141,34109.0,0,1,39,4,9,1,2,1,5,1,0,0,0,3,4,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1142,39665.0,1,0,97,31,127,1,0,1,56,3,4,1,2,3,7,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1143,50611.0,0,1,98,4,459,0,6,0,24,6,4,0,5,7,6,0,1,0,0,0,False,False,False,False,True,False,True,False,False,False,False,1
1144,38741.0,1,1,60,13,7,10,8,6,17,2,2,0,0,3,7,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,0
1145,21255.0,1,0,56,3,29,0,2,2,25,4,2,0,1,4,4,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0
1146,74854.0,1,2,90,73,856,59,58,29,487,7,2,0,5,5,5,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1147,62772.0,0,1,74,108,581,49,43,8,157,1,5,0,6,11,2,0,1,0,0,0,False,False,False,True,False,False,False,False,True,False,False,0
1148,45894.0,0,2,15,13,27,2,0,2,7,1,1,0,0,3,5,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,0
1149,45921.0,0,0,23,12,102,9,24,3,49,1,2,0,1,6,4,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1150,63404.0,0,2,97,17,734,26,11,44,70,2,6,0,3,4,4,0,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,0
1151,50664.0,1,1,64,126,313,8,6,4,104,9,8,0,1,6,9,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1152,65747.0,0,1,96,13,346,17,23,13,48,4,8,0,1,6,6,0,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1153,28718.0,1,0,78,16,12,4,11,8,6,2,2,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1154,70924.0,0,0,41,76,635,114,132,152,254,1,6,0,6,7,3,0,0,1,0,0,True,False,False,False,False,False,False,True,False,False,False,0
1155,40451.0,0,2,54,10,35,0,0,0,4,1,1,1,1,2,5,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1156,48006.0,1,1,55,2,23,0,3,2,11,1,1,0,0,3,6,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1157,52852.0,0,1,93,47,714,8,11,0,99,4,10,1,7,5,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1158,88194.0,0,1,19,38,688,14,201,24,309,1,11,1,10,10,5,0,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,1
1159,41003.0,0,0,11,88,123,133,71,44,142,1,6,0,2,8,6,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,0
1160,58482.0,0,1,59,7,576,7,19,7,115,2,7,0,4,9,6,0,1,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1161,22701.0,1,0,2,5,2,4,0,4,9,1,1,0,0,3,5,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1162,37697.0,1,0,82,8,34,6,11,4,21,1,2,0,1,3,6,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1163,20587.0,1,0,39,9,2,3,4,1,6,1,1,0,1,2,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1164,26751.0,2,0,26,1,1,1,0,3,5,1,1,0,0,2,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1165,29103.0,1,0,38,6,16,0,6,3,17,2,1,0,0,3,9,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1166,38946.0,0,1,84,41,116,6,6,6,82,2,3,0,1,6,5,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1167,89694.0,1,1,22,42,1126,28,37,28,211,3,4,0,3,4,5,0,1,1,1,0,False,False,True,False,False,False,True,False,False,False,False,0
1168,38236.0,1,1,2,10,58,0,2,0,18,4,3,0,0,4,7,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1169,30368.0,0,1,97,2,35,0,2,0,13,2,2,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1170,40737.0,2,1,24,2,11,0,0,0,4,1,1,0,0,2,8,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1171,62745.0,0,1,89,32,562,21,28,10,464,3,7,0,8,11,5,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1172,70596.0,0,0,68,26,347,44,17,0,534,1,3,0,5,12,2,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1173,31590.0,1,0,40,3,6,2,6,6,15,1,1,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1174,74985.0,0,0,8,86,587,51,247,0,898,1,3,0,6,7,2,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1175,80982.0,1,1,48,22,505,137,104,22,401,3,11,0,5,11,5,0,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,0
1176,7500.0,1,0,96,9,1,11,4,6,5,2,2,0,0,3,8,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,0
1177,58086.0,0,1,80,15,708,7,0,0,62,2,11,0,3,7,8,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,0
1178,46854.0,1,1,81,79,96,1,7,1,79,6,5,1,1,3,8,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
1179,64950.0,0,1,29,63,819,0,12,0,72,2,11,0,2,10,7,0,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1180,52060.6335839599,0,1,95,147,264,0,12,6,21,3,6,0,1,5,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1181,37070.0,1,1,30,39,231,7,4,15,137,9,5,0,1,8,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
1182,36130.0,0,1,46,37,157,43,68,56,127,6,3,1,8,4,4,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
1183,92344.0,0,0,9,119,992,24,51,19,694,0,5,1,10,5,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1184,44051.0,1,1,20,18,79,7,6,3,58,4,3,0,1,4,6,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,1
1185,22108.0,1,1,46,6,5,3,6,2,9,2,2,0,0,3,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1186,55267.0,0,1,28,45,161,28,32,3,136,4,3,0,4,6,3,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1187,26304.0,1,0,5,4,4,1,2,0,5,1,1,0,0,2,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1188,63207.0,0,0,68,70,438,169,91,169,565,1,2,0,3,6,7,0,0,0,1,0,False,False,True,False,False,False,False,False,False,True,False,0
1189,68118.0,0,1,51,154,595,23,10,23,123,2,8,0,9,4,6,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1190,69245.0,0,1,8,61,428,30,80,30,214,2,6,0,5,10,3,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0
1191,75825.0,0,0,40,51,1032,105,137,105,779,0,5,1,8,9,4,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,1
1192,49681.0,0,2,66,21,411,0,0,0,26,6,7,0,1,7,7,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1193,50272.0,1,0,75,4,99,13,43,8,66,3,4,0,1,5,7,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1194,76995.0,0,1,91,176,1012,80,0,16,498,2,11,0,4,9,5,0,0,0,1,0,False,False,False,True,False,False,False,True,False,False,False,0
1195,40800.0,1,2,77,10,24,0,8,30,27,2,3,0,0,3,7,0,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,0
1196,44689.0,1,1,82,11,18,0,0,0,5,2,1,1,1,2,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1197,26091.0,1,1,84,20,15,10,8,17,19,3,2,0,1,3,5,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1198,36957.0,1,1,43,31,100,2,2,1,16,4,3,0,2,2,9,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,1
1199,42691.0,0,0,48,58,179,2,38,17,64,1,5,0,1,6,5,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1200,22682.0,1,0,51,36,10,14,4,2,29,3,2,0,1,4,4,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1201,19419.0,1,0,76,7,2,14,16,3,28,4,4,0,0,3,9,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1202,80872.0,0,0,60,108,483,72,94,12,567,1,4,0,4,10,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1203,27938.0,1,0,31,5,13,0,2,1,8,1,1,0,0,4,3,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1204,82333.0,0,0,60,17,1311,0,46,89,359,1,4,0,3,10,2,0,0,1,0,0,False,False,False,False,True,False,False,True,False,False,False,1
1205,56551.0,1,1,48,16,67,4,17,2,32,3,2,0,1,4,4,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,0
1206,25008.0,1,0,72,9,2,8,6,1,8,2,1,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1207,92955.0,0,0,35,84,693,21,31,24,925,1,6,0,7,9,2,0,0,1,1,0,False,False,True,False,False,False,False,True,False,False,False,1
1208,41124.0,1,0,41,119,281,7,15,0,84,7,7,0,3,4,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1209,86037.0,0,0,95,22,490,44,29,20,125,1,6,0,7,11,3,0,1,1,0,0,False,False,True,False,False,False,False,False,True,False,False,1
1210,68655.0,0,0,95,38,456,19,75,118,832,1,4,0,5,11,3,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1211,50616.0,0,1,56,4,128,0,0,1,16,2,4,0,0,4,7,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,0
1212,21355.0,1,0,5,31,5,13,0,5,14,2,2,1,1,2,6,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,1
1213,72099.0,0,0,18,22,546,91,119,0,410,1,3,0,4,10,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1214,68462.0,0,0,6,48,561,64,84,128,785,1,3,0,3,8,1,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1215,16860.0,1,1,19,14,10,4,3,3,4,3,1,0,1,3,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1216,95169.0,0,0,1,20,1285,21,106,20,449,1,4,0,3,4,1,0,0,1,1,0,False,False,False,False,True,False,False,False,True,False,False,1
1217,61456.0,0,1,47,89,563,76,84,192,384,4,6,0,10,13,4,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1218,71626.0,0,0,94,72,546,72,94,145,376,1,5,0,5,8,3,0,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1219,62807.0,0,1,83,99,526,28,10,21,135,3,5,0,3,12,5,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1220,19656.0,1,0,94,32,25,4,6,8,9,3,2,0,1,3,7,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1221,34242.0,0,1,25,1,8,2,0,0,4,1,0,0,0,3,5,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1222,29604.0,1,0,88,14,7,6,7,6,13,1,1,1,0,3,9,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1223,55951.0,0,1,62,40,1241,0,0,13,80,3,3,0,6,11,8,1,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,0
1224,29999.0,1,0,22,11,68,7,10,5,59,4,3,0,1,4,8,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1225,66664.0,0,0,78,32,398,96,220,96,447,1,5,0,7,6,3,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0
1226,7500.0,0,0,59,16,6,16,11,1,11,1,2,0,0,3,8,0,0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,0
1227,51876.0,0,0,88,6,99,27,28,48,102,1,2,0,2,8,1,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1228,81843.0,0,0,13,138,779,86,34,69,537,1,5,0,9,12,3,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1229,22775.0,1,0,40,1,5,1,0,0,8,1,1,0,0,2,8,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1230,41021.0,1,0,12,12,14,7,6,16,9,2,2,0,0,3,6,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,1
1231,37716.0,0,1,4,41,97,1,6,2,41,2,4,0,1,3,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1232,46734.0,1,2,86,76,100,1,6,1,39,4,3,1,2,3,6,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1233,42664.0,0,1,44,0,21,0,0,0,3,1,1,0,0,3,6,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1234,37758.0,1,1,49,1,27,2,0,0,10,2,1,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1235,78028.0,0,1,38,38,158,19,25,0,288,1,6,0,4,9,7,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,True,1
1236,42554.0,1,1,93,0,29,1,0,0,11,2,2,0,0,3,4,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1237,29548.0,1,0,52,11,7,1,3,1,6,1,1,1,1,2,4,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,0
1238,90226.0,0,0,26,108,1083,108,253,151,649,1,4,0,7,12,2,0,0,0,1,0,False,False,False,True,False,False,False,True,False,False,False,0
1239,86857.0,0,0,96,40,899,102,133,102,838,1,5,0,6,10,2,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,1
1240,36997.0,1,1,72,27,43,4,8,0,12,5,2,0,1,4,5,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1241,49544.0,1,0,0,23,308,0,0,0,73,2,5,0,1,8,7,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1242,61180.0,0,1,70,218,403,24,6,24,29,2,5,1,5,6,3,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1243,51411.0,1,2,81,1,14,0,0,0,3,1,0,0,0,3,5,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,0
1244,82576.0,0,0,66,18,1206,55,168,18,445,1,2,0,4,12,1,0,0,1,0,0,False,False,False,True,False,False,False,False,False,True,False,0
1245,67225.0,0,1,4,143,315,35,46,7,322,3,7,0,2,11,5,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1246,56796.0,0,1,24,37,656,38,62,47,161,3,8,0,9,7,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1247,79865.0,0,1,12,38,71,99,185,121,278,1,5,0,10,5,1,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1248,38200.0,1,1,19,1,12,0,0,0,4,1,1,0,0,2,7,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1249,67911.0,0,1,63,0,529,0,63,28,356,3,6,0,7,11,3,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1250,58646.0,0,1,3,22,62,1,6,5,44,1,2,0,1,4,4,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1251,26490.0,0,0,92,25,45,47,21,20,52,2,3,0,1,5,6,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,0
1252,48192.0,0,0,76,29,1039,43,153,58,204,3,2,0,8,12,8,1,1,0,1,0,False,False,True,False,False,False,False,True,False,False,False,1
1253,24206.0,1,0,66,3,7,2,3,2,8,1,1,0,0,3,6,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1254,46923.0,1,0,90,6,85,44,102,78,54,3,5,0,1,7,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1255,18690.0,0,0,77,19,6,1,23,4,7,1,1,0,1,2,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1256,71819.0,0,1,70,168,1224,28,0,14,140,3,3,0,3,5,6,0,1,1,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1257,82582.0,0,0,54,241,510,120,156,40,550,1,4,1,9,7,1,0,0,0,1,0,False,False,True,False,False,False,True,False,False,False,False,1
1258,33762.0,2,1,61,16,53,1,2,0,34,3,2,0,2,2,8,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,0
1259,14906.0,0,0,86,15,7,7,7,16,14,3,2,0,1,3,7,0,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,0
1260,23148.0,0,0,83,10,4,6,6,3,8,1,2,0,0,3,7,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,0
1261,39791.0,0,1,89,21,85,15,13,13,27,2,3,0,1,4,7,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1262,30630.0,1,1,67,10,27,1,2,0,12,2,2,0,0,3,7,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,0
1263,57100.0,1,0,9,17,158,11,15,11,99,2,3,0,2,7,3,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1264,50725.0,0,1,45,48,443,10,0,10,75,4,8,0,1,8,8,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1265,42243.0,1,1,34,5,48,0,0,0,2,2,2,0,0,3,7,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,0
1266,69805.0,0,1,50,20,750,71,13,10,174,2,6,0,8,11,2,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,0
1267,54165.0,0,0,72,11,127,4,15,6,73,1,2,0,1,7,2,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
1268,68117.0,0,1,80,36,618,44,0,17,215,2,11,1,8,4,6,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,1
1269,80317.0,0,0,64,57,536,11,149,91,387,1,3,0,4,10,1,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1270,79143.0,0,0,2,32,650,37,27,167,780,1,6,0,9,13,3,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,0
1271,71847.0,0,0,95,210,737,21,55,63,106,0,6,0,7,9,3,0,0,0,1,0,False,False,True,False,False,False,True,False,False,False,False,0
1272,55282.0,1,0,9,19,125,6,8,4,73,1,3,0,1,6,4,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,0
1273,84574.0,0,0,72,163,387,20,38,54,713,1,9,0,11,11,5,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1274,35790.0,1,0,54,3,12,6,30,1,20,2,2,0,0,3,7,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,0
1275,13672.0,1,1,86,5,6,2,2,1,9,2,1,0,0,3,8,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,0
